subject	activity	timeBodyAccMean-X	timeBodyAccMean-Y	timeBodyAccMean-Z	timeBodyAccStd-X	timeBodyAccStd-Y	timeBodyAccStd-Z	timeGravityAccMean-X	timeGravityAccMean-Y	timeGravityAccMean-Z	timeGravityAccStd-X	timeGravityAccStd-Y	timeGravityAccStd-Z	timeBodyAccJerkMean-X	timeBodyAccJerkMean-Y	timeBodyAccJerkMean-Z	timeBodyAccJerkStd-X	timeBodyAccJerkStd-Y	timeBodyAccJerkStd-Z	timeBodyGyroMean-X	timeBodyGyroMean-Y	timeBodyGyroMean-Z	timeBodyGyroStd-X	timeBodyGyroStd-Y	timeBodyGyroStd-Z	timeBodyGyroJerkMean-X	timeBodyGyroJerkMean-Y	timeBodyGyroJerkMean-Z	timeBodyGyroJerkStd-X	timeBodyGyroJerkStd-Y	timeBodyGyroJerkStd-Z	timeBodyAccMagMean	timeBodyAccMagStd	timeGravityAccMagMean	timeGravityAccMagStd	timeBodyAccJerkMagMean	timeBodyAccJerkMagStd	timeBodyGyroMagMean	timeBodyGyroMagStd	timeBodyGyroJerkMagMean	timeBodyGyroJerkMagStd	frequenceBodyAccMean-X	frequenceBodyAccMean-Y	frequenceBodyAccMean-Z	frequenceBodyAccStd-X	frequenceBodyAccStd-Y	frequenceBodyAccStd-Z	frequenceBodyAccMeanFreq-X	frequenceBodyAccMeanFreq-Y	frequenceBodyAccMeanFreq-Z	frequenceBodyAccJerkMean-X	frequenceBodyAccJerkMean-Y	frequenceBodyAccJerkMean-Z	frequenceBodyAccJerkStd-X	frequenceBodyAccJerkStd-Y	frequenceBodyAccJerkStd-Z	frequenceBodyAccJerkMeanFreq-X	frequenceBodyAccJerkMeanFreq-Y	frequenceBodyAccJerkMeanFreq-Z	frequenceBodyGyroMean-X	frequenceBodyGyroMean-Y	frequenceBodyGyroMean-Z	frequenceBodyGyroStd-X	frequenceBodyGyroStd-Y	frequenceBodyGyroStd-Z	frequenceBodyGyroMeanFreq-X	frequenceBodyGyroMeanFreq-Y	frequenceBodyGyroMeanFreq-Z	frequenceBodyAccMagMean	frequenceBodyAccMagStd	frequenceBodyAccMagMeanFreq	frequenceBodyBodyAccJerkMagMean	frequenceBodyBodyAccJerkMagStd	frequenceBodyBodyAccJerkMagMeanFreq	frequenceBodyBodyGyroMagMean	frequenceBodyBodyGyroMagStd	frequenceBodyBodyGyroMagMeanFreq	frequenceBodyBodyGyroJerkMagMean	frequenceBodyBodyGyroJerkMagStd	frequenceBodyBodyGyroJerkMagMeanFreq	
143	24	STANDING	0.2803489	-0.014478534	-0.10822255	-0.987255871	-0.936871974	-0.93028353	0.9664423	-0.145201301	-0.05305854	-0.9921976	-0.9681554	-0.9461849	0.07461774	1.10E-02	-3.59E-03	-0.980573837	-0.967745639	-0.97771635	-0.027861151	-0.069254667	0.077124615	-0.9607387	-0.967298519	-0.96995868	-0.09919477	-0.04317386	-0.051718038	-0.97585681	-0.98198357	-0.983276883	-0.950061018	-0.94790101	-0.950061018	-0.94790101	-0.97762095	-0.97310834	-0.954518594	-0.95310478	-0.98238727	-0.97999572	-0.98418363	-0.948970158	-0.9538176	-0.988851853	-0.934454791	-0.92380247	1.05E-01	-0.093135741	0.001460728	-0.981161641	-0.967720592	-0.97417047	-0.981721691	-0.970228184	-0.979936741	0.20708844	-1.32E-01	0.081477375	-0.95854019	-0.97042649	-0.97013339	-0.9618857	-0.96579806	-0.97268865	-0.289553438	-0.129026964	-0.065061344	-0.960066088	-0.949522556	-0.049998638	-0.972251355	-0.97319551	0.293291553	-0.963922314	-0.95440718	-0.221536877	-0.98111924	-0.9797551	0.144869051
144	24	LAYING	0.2728505	-0.017355521	-0.10723624	-0.967984021	-0.983126462	-0.97356696	-0.3592925	0.738430699	0.68383991	-0.9604122	-0.9934544	-0.9792397	0.08072123	1.20E-02	-5.89E-03	-0.986365434	-0.982430495	-0.98308737	-0.014367993	-0.095553805	0.111730746	-0.9826517	-0.960299551	-0.98170136	-0.10281381	-0.03823237	-0.062411697	-0.97986572	-0.97809131	-0.992381596	-0.971854043	-0.96935483	-0.971854043	-0.96935483	-0.98552927	-0.98360593	-0.953791513	-0.95782993	-0.98278087	-0.9786591	-0.97589369	-0.980830362	-0.97663482	-0.965167082	-0.984571808	-0.97305778	-4.02E-01	0.280889023	0.242669192	-0.985998547	-0.982140614	-0.98154969	-0.988140518	-0.984124532	-0.983185638	0.15235989	7.53E-02	0.086269203	-0.97657056	-0.96611198	-0.98109304	-0.9847133	-0.95779295	-0.98360275	0.213437011	-0.181215229	0.258571516	-0.973171068	-0.971063024	0.081124557	-0.983108084	-0.98328512	0.347309299	-0.964001384	-0.96136908	0.054427934	-0.97859674	-0.98009698	0.261813945
145	25	WALKING	0.2789928	-0.018647762	-0.10873764	-0.596007444	-0.161852412	-0.4371334	0.9374831	-0.127315871	0.188416273	-0.9794993	-0.9650934	-0.9449957	0.07217207	3.51E-03	-3.35E-03	-0.607620932	-0.382619719	-0.6756014	-0.015630538	-0.082076807	0.086786874	-0.4011588	-0.604032097	-0.56277525	-0.10237727	-0.03989865	-0.051269622	-0.50795709	-0.79963538	-0.659576163	-0.40528943	-0.56560147	-0.40528943	-0.56560147	-0.53829142	-0.54287006	-0.394362401	-0.48980939	-0.67846607	-0.75703254	-0.60903891	-0.251880271	-0.53356322	-0.591449956	-0.170313804	-0.43062459	-3.48E-01	-0.163298427	-0.14448739	-0.625595377	-0.4344552	-0.65928639	-0.624145725	-0.367760098	-0.690413386	-0.22350051	-5.46E-01	-0.463291946	-0.41190972	-0.67875035	-0.56132295	-0.4066781	-0.56720128	-0.60354421	-0.333688632	-0.327099559	-0.196973168	-0.566060023	-0.632927476	0.05264931	-0.564591342	-0.51900425	0.135338842	-0.562733253	-0.52926224	-0.151513802	-0.7703009	-0.75738578	-0.003633975
146	25	WALKING_UPSTAIRS	0.2779954	-0.026986352	-0.12621044	-0.459775646	-0.223086809	-0.29652398	0.9276932	-0.217641282	0.108230987	-0.9508785	-0.9317583	-0.8827224	0.07400414	9.26E-03	-1.17E-02	-0.663642746	-0.627131236	-0.81245837	0.055612192	-0.109437658	0.099622739	-0.4890118	-0.433673384	-0.56419561	-0.12648116	-0.0281453	-0.054045222	-0.6938549	-0.83969914	-0.746268283	-0.305772199	-0.48000665	-0.305772199	-0.48000665	-0.67916084	-0.67451306	-0.3186347	-0.38775412	-0.77710603	-0.8248833	-0.52164984	-0.380150805	-0.54293183	-0.437975787	-0.199988429	-0.23729674	-5.93E-01	-0.379518455	-0.463511984	-0.668208156	-0.640849425	-0.79326697	-0.690213626	-0.63808601	-0.830526637	-0.41029411	-6.02E-01	-0.612389228	-0.476145	-0.61857991	-0.57516972	-0.5001198	-0.34936269	-0.60111261	-0.380037334	-0.549103239	-0.254971245	-0.527907562	-0.536120293	-0.273261579	-0.654795111	-0.70343369	0.027897184	-0.56715347	-0.38661299	-0.414531993	-0.82240391	-0.84106101	-0.051161727
147	25	WALKING_DOWNSTAIRS	0.2913297	-0.021017052	-0.10719238	-0.253756934	-0.140540604	-0.45797238	0.9296275	-0.072427018	0.218795958	-0.9644701	-0.937816	-0.9261917	0.11065693	-1.95E-02	-1.13E-02	-0.501968388	-0.371661522	-0.7114947	0.002991129	-0.101115076	0.098075025	-0.2888248	-0.523377915	-0.44378045	-0.12795245	-0.04152033	-0.064207812	-0.43013439	-0.81044454	-0.599481998	-0.220108595	-0.25946525	-0.220108595	-0.25946525	-0.50048333	-0.48297693	-0.216082566	-0.38216092	-0.66471363	-0.67960595	-0.37224519	-0.196381054	-0.55609709	-0.213028874	-0.166842376	-0.44946544	-5.55E-01	-0.173414057	-0.152008269	-0.525789451	-0.415699644	-0.68684396	-0.522153341	-0.36571983	-0.734990064	-0.41973251	-5.45E-01	-0.423798006	-0.21779972	-0.63291635	-0.41031145	-0.3162521	-0.47064112	-0.50673831	-0.269850388	-0.474769377	-0.191973775	-0.288154788	-0.35943708	-0.172165638	-0.471642112	-0.50222477	-0.000259638	-0.485763582	-0.42370733	-0.159588771	-0.68703428	-0.69303241	-0.101278803
148	25	SITTING	0.2785415	-0.014769681	-0.10916044	-0.991892829	-0.947457617	-0.96513955	0.8656861	0.208287142	0.167140956	-0.98888	-0.963415	-0.96946	0.0752087	4.85E-03	2.11E-03	-0.992278622	-0.982870992	-0.98843315	-0.035205209	-0.074800271	0.085278389	-0.9899076	-0.981193502	-0.97263756	-0.09548014	-0.03916514	-0.049559564	-0.99230465	-0.99131577	-0.991491388	-0.970409337	-0.96000341	-0.970409337	-0.96000341	-0.98954514	-0.9883118	-0.966568719	-0.97063913	-0.99286465	-0.9917664	-0.9914055	-0.959117259	-0.97477613	-0.992124279	-0.944842993	-0.96209061	-3.16E-02	0.125306723	0.108178547	-0.992478846	-0.982957003	-0.9863264	-0.99275011	-0.984068025	-0.989156106	0.17665628	-4.08E-02	0.058716622	-0.98800255	-0.9838278	-0.97580589	-0.99055	-0.97982888	-0.97417287	0.136192219	-0.300483308	0.03686908	-0.967017993	-0.961997268	0.194658204	-0.987941826	-0.9876188	0.300439879	-0.979350914	-0.9703219	-0.091144149	-0.9917817	-0.99201956	0.253370241
149	25	STANDING	0.2780137	-0.016356973	-0.10735296	-0.991970127	-0.954569226	-0.96464269	0.9297947	-0.159316786	0.201182106	-0.9931483	-0.980643	-0.9677926	0.07523373	6.63E-03	-6.23E-03	-0.988312658	-0.972272411	-0.98706269	-0.024794675	-0.069887685	0.085268544	-0.9713574	-0.976757621	-0.97181414	-0.1004737	-0.04182946	-0.055697906	-0.97790969	-0.98724214	-0.980722294	-0.972663592	-0.96807563	-0.972663592	-0.96807563	-0.98464707	-0.98263708	-0.967077443	-0.95988427	-0.98509199	-0.98323081	-0.9900932	-0.959846189	-0.97405123	-0.992851743	-0.95417933	-0.96212374	3.44E-02	0.000927704	0.195387683	-0.988404655	-0.972554453	-0.98483225	-0.989339891	-0.974029504	-0.987898048	0.18639551	-1.08E-01	0.086807889	-0.96807853	-0.97839989	-0.97045686	-0.9726642	-0.97596067	-0.97498209	-0.18580265	-0.224933997	-0.069934471	-0.972355393	-0.97020366	0.153959875	-0.982294171	-0.98208332	0.3084475	-0.9689725	-0.9610904	-0.169383482	-0.98401783	-0.98309894	0.081160618
150	25	LAYING	0.2507918	-0.018894366	-0.10042883	-0.909116474	-0.691770681	-0.717262	-0.4611025	0.62065892	0.526353818	-0.8295549	-0.6435784	-0.6101612	0.08790717	2.85E-02	-3.07E-02	-0.973323412	-0.94568717	-0.96783553	0.003727235	-0.071640173	0.139718672	-0.8897696	-0.936630803	-0.91092799	-0.101647	-0.04267189	-0.059692215	-0.95738115	-0.97156432	-0.974242255	-0.560477776	-0.64925477	-0.560477776	-0.64925477	-0.96216136	-0.96193161	-0.809688545	-0.85601737	-0.96978326	-0.96830952	-0.92914737	-0.784945819	-0.81619795	-0.902547712	-0.672384256	-0.69410037	-4.03E-01	-0.080009398	-0.031556226	-0.972859086	-0.946802004	-0.96263267	-0.976423985	-0.948414294	-0.97188537	-0.04161132	-2.80E-01	-0.109253587	-0.89051754	-0.94625964	-0.92453686	-0.8913081	-0.93229333	-0.9154675	-0.205003716	-0.262888528	-0.139861214	-0.774481944	-0.651353242	-0.241575056	-0.960083147	-0.96360121	0.20049394	-0.910126994	-0.85066134	-0.334849565	-0.96825161	-0.97045795	0.08599034
151	26	WALKING	0.2792644	-0.015425959	-0.10892701	-0.340185528	-0.136351392	-0.3334865	0.9606478	-0.133922185	0.1087387	-0.9800557	-0.9690403	-0.9662316	0.06523037	1.97E-02	-6.18E-03	-0.328452881	-0.261863589	-0.39748352	-0.003340859	-0.084150765	0.085106925	-0.4928857	-0.575735448	-0.35454906	-0.09941146	-0.04565383	-0.049224055	-0.41743864	-0.58700011	-0.485543002	-0.223399172	-0.42184831	-0.223399172	-0.42184831	-0.29075802	-0.27935075	-0.392092024	-0.53832929	-0.51239883	-0.60346867	-0.32195955	-0.146702157	-0.33953965	-0.347997926	-0.185725832	-0.38444532	-2.99E-01	-0.053962303	0.240364344	-0.364226764	-0.298531982	-0.39867319	-0.351065958	-0.271952157	-0.396530418	-0.25493553	-4.08E-01	-0.245889005	-0.36811291	-0.56182777	-0.31851681	-0.5329996	-0.5879396	-0.42623209	-0.08375961	0.132622789	-0.063103004	-0.379836743	-0.537183967	0.1743981	-0.293358341	-0.26894847	0.042361659	-0.551927613	-0.60946622	0.220811668	-0.61946104	-0.61293034	0.194215469
152	26	WALKING_UPSTAIRS	0.2726914	-0.02816338	-0.12194346	-0.169006952	-0.04917263	-0.40459694	0.9420953	-0.246169656	-0.001993106	-0.9620114	-0.9378582	-0.9296368	0.07556453	2.09E-03	-1.17E-02	-0.290879966	-0.399771474	-0.67799559	-0.024795083	-0.06576018	0.072145897	-0.5502744	-0.603097111	-0.30908805	-0.09755902	-0.03862441	-0.059555839	-0.51582942	-0.72521029	-0.556390218	-0.142874499	-0.15070711	-0.142874499	-0.15070711	-0.4044639	-0.33453134	-0.344427048	-0.51403241	-0.64809985	-0.66182966	-0.24282076	-0.185528313	-0.49950276	-0.142843838	-0.043947307	-0.40090226	-3.84E-01	-0.231358959	-0.189088587	-0.304540556	-0.419344696	-0.63974126	-0.342075432	-0.420055781	-0.715726894	-0.22251391	-4.78E-01	-0.378521915	-0.42768657	-0.61711254	-0.34270393	-0.5908123	-0.59823664	-0.36205218	-0.069301713	-0.095641703	-0.21650072	-0.167566383	-0.274226227	-0.017224039	-0.294970471	-0.39371535	0.057154502	-0.556084778	-0.569632	-0.02551313	-0.67358066	-0.66984629	-0.051255951
153	26	WALKING_DOWNSTAIRS	0.2792846	-0.01262581	-0.10643962	0.17395385	-0.01162991	-0.28480768	0.9467973	-0.079900373	0.15390632	-0.962722	-0.9354259	-0.9330818	0.11147079	-7.13E-03	-1.19E-02	-0.128111641	-0.086404903	-0.37933595	-0.010752208	-0.100382204	0.0822214	-0.3313129	-0.47340805	-0.33205024	-0.09924653	-0.03726811	-0.051058741	-0.17084268	-0.54719844	-0.358951638	0.114379384	0.14700168	0.114379384	0.14700168	-0.14885627	-0.11130396	-0.235314623	-0.29615829	-0.41877981	-0.46314079	0.0228001	-0.006237	-0.27964006	0.226783844	-0.078283778	-0.34664852	-5.51E-01	0.004440219	0.139974498	-0.201368098	-0.165552378	-0.36011461	-0.130825898	-0.061537065	-0.396701691	-0.52128786	-4.57E-01	-0.345015792	-0.12591815	-0.44312621	-0.22138883	-0.3981999	-0.49750634	-0.43448219	-0.109325027	0.042572962	-0.01372893	0.075101685	0.005749437	-0.152993476	-0.153172029	-0.06794108	-0.084571897	-0.334509947	-0.39299065	0.005991081	-0.47220075	-0.48949738	-0.004341009
154	26	SITTING	0.2582435	-0.007133645	-0.09744487	-0.979768988	-0.940798966	-0.95000441	0.7829556	0.223105562	0.314387627	-0.9650829	-0.9492867	-0.9445809	0.07644432	6.92E-03	-7.80E-03	-0.992258395	-0.986215216	-0.99000871	-0.037021745	-0.08406485	0.071110947	-0.9910277	-0.973444814	-0.96644134	-0.09598482	-0.04030702	-0.04876272	-0.99588251	-0.99313983	-0.991929789	-0.953079994	-0.93360278	-0.953079994	-0.93360278	-0.99089844	-0.98998611	-0.954052946	-0.96474202	-0.99446645	-0.99403321	-0.98257955	-0.954299411	-0.96751915	-0.978755177	-0.937783539	-0.94478134	-1.49E-01	0.11283024	0.074531373	-0.992025427	-0.985862886	-0.98798998	-0.993299861	-0.987754589	-0.990693114	0.17657695	4.66E-02	0.054878446	-0.99014488	-0.98174079	-0.97042369	-0.9913184	-0.96948819	-0.96826667	0.106739302	-0.384197691	0.034511145	-0.952411044	-0.934587699	0.089079748	-0.989481943	-0.98952127	0.33678674	-0.97646387	-0.96365065	-0.185666085	-0.99398545	-0.99420977	0.300529364
155	26	STANDING	0.281127	-0.016660831	-0.1102378	-0.993069369	-0.949466155	-0.9629884	0.9654609	-0.140315422	0.088414268	-0.9926788	-0.9669864	-0.9642285	0.07535782	8.17E-03	-2.19E-03	-0.990498355	-0.975935485	-0.98669345	-0.024534584	-0.073138576	0.077670678	-0.9737851	-0.982408143	-0.97489136	-0.100356	-0.0409012	-0.053254195	-0.97847241	-0.98976699	-0.985992503	-0.968511694	-0.9626973	-0.968511694	-0.9626973	-0.98698521	-0.98262625	-0.968673956	-0.96265359	-0.98854483	-0.98425379	-0.99199337	-0.958402318	-0.97321516	-0.993702408	-0.947829677	-0.9600278	9.10E-02	0.002161849	0.145511757	-0.990586982	-0.976267059	-0.98456392	-0.991275662	-0.977354949	-0.987428086	0.2676599	-8.55E-02	0.049295797	-0.96936427	-0.98388591	-0.97445932	-0.9753216	-0.98174087	-0.97735101	-0.166415001	-0.118659609	-0.012085914	-0.97060525	-0.963909299	0.066374819	-0.98287689	-0.98112931	0.221668476	-0.972333109	-0.96296761	-0.144605014	-0.98576226	-0.983314	0.104516778
156	26	LAYING	0.2716459	-0.019189573	-0.10500254	-0.969445445	-0.983231352	-0.98450001	-0.6213097	0.803015012	0.614523406	-0.9444725	-0.987888	-0.9840817	0.08665025	1.24E-02	-6.15E-03	-0.989315825	-0.987182888	-0.98906463	-0.017065624	-0.090322923	0.152436344	-0.9903282	-0.979325679	-0.96930224	-0.10036864	-0.03966827	-0.071153336	-0.99266515	-0.98906334	-0.993759842	-0.976785042	-0.96435519	-0.976785042	-0.96435519	-0.9899706	-0.98910195	-0.951863595	-0.96567682	-0.99219798	-0.98991735	-0.97326229	-0.983664034	-0.98492312	-0.967971891	-0.983317084	-0.98485449	-2.10E-01	0.274378315	0.374613941	-0.989224044	-0.987115081	-0.98730825	-0.990410107	-0.988238649	-0.989370491	0.13709043	1.27E-01	0.148820984	-0.98838632	-0.983128	-0.97017122	-0.9909701	-0.97749184	-0.97178905	0.15304981	-0.066547725	0.206193014	-0.969269114	-0.966576632	0.277268279	-0.989138185	-0.98790146	0.350704034	-0.97430518	-0.96613922	0.111740579	-0.99043091	-0.98962801	0.239935478
157	27	WALKING	0.2768495	-0.016647878	-0.11282229	-0.348475561	-0.187301215	-0.29731827	0.9447593	-0.187497035	-0.126210937	-0.9798661	-0.973793	-0.9565935	0.0684332	1.61E-03	-2.08E-02	-0.316184022	-0.104090459	-0.40118854	-0.085588357	-0.036534816	0.11826775	-0.6068602	-0.529865058	-0.25012041	-0.07861635	-0.04769744	-0.065024755	-0.52325688	-0.6341055	-0.426346963	-0.238853875	-0.40735579	-0.238853875	-0.40735579	-0.23050055	-0.26613894	-0.396638754	-0.48245236	-0.5625872	-0.61871863	-0.30870237	-0.136783541	-0.3123726	-0.365256349	-0.26774155	-0.34551522	-3.02E-01	0.154280392	0.248446349	-0.345482737	-0.194767362	-0.38261709	-0.346610413	-0.065517903	-0.417957994	-0.26872235	-2.26E-01	-0.199017302	-0.49801794	-0.53472423	-0.31818238	-0.6423491	-0.53094384	-0.29784751	-0.040573463	0.001985691	-0.128721382	-0.327229406	-0.550392605	0.243535984	-0.259934013	-0.27973202	0.016210712	-0.519451704	-0.54688815	0.148717231	-0.6232882	-0.63924238	0.08597568
158	27	WALKING_UPSTAIRS	0.2657703	-0.020095332	-0.12353044	-0.295439547	-0.095010408	-0.23070788	0.8680003	-0.22927866	-0.29464264	-0.9564339	-0.9477134	-0.9266754	0.07347635	-1.40E-02	6.75E-03	-0.468066189	-0.426833499	-0.63372294	-0.094034489	0.002124994	0.140129856	-0.562461	-0.587966801	-0.16996079	-0.09375187	-0.05092352	-0.062901372	-0.69577495	-0.71114844	-0.676876469	-0.160589356	-0.37994879	-0.160589356	-0.37994879	-0.47906742	-0.46461057	-0.28614572	-0.50177543	-0.69989509	-0.72467117	-0.4176074	-0.249688518	-0.4188864	-0.253504066	-0.079405982	-0.19733887	-4.65E-01	-0.181356406	-0.261550401	-0.503113856	-0.442465613	-0.60854424	-0.478923373	-0.450116431	-0.657139421	-0.36164836	-3.73E-01	-0.454277803	-0.54436923	-0.59409258	-0.40052846	-0.5742543	-0.58786947	-0.1835087	-0.238720732	-0.125411021	-0.430102513	-0.393928937	-0.468707735	-0.01268425	-0.460770278	-0.47301156	0.116287372	-0.60766773	-0.52333598	-0.128116124	-0.7191798	-0.75171431	0.184859987
159	27	WALKING_DOWNSTAIRS	0.2975442	-0.013556447	-0.11283769	0.167407531	-0.097971003	-0.24004078	0.9313802	-0.166938775	-0.140047614	-0.9469752	-0.934964	-0.9209215	0.09362732	1.60E-02	-9.85E-03	-0.003583389	-0.138528104	-0.40931092	-0.159826552	-0.016313159	0.152695028	-0.3637229	-0.481813368	-0.25784616	-0.05158148	-0.06420236	-0.06210437	-0.49383761	-0.4594593	-0.307268262	0.108071383	0.12117628	0.108071383	0.12117628	-0.11542121	-0.03863674	-0.164783207	-0.30795209	-0.44054659	-0.46580753	0.08298315	-0.062672957	-0.24160036	0.194912717	-0.175647065	-0.3030907	-3.90E-01	0.05306111	0.154663328	-0.043782626	-0.170975271	-0.3436264	-0.052281134	-0.163243978	-0.474755492	-0.331352	-2.95E-01	-0.20334131	-0.29662861	-0.40213281	-0.1449049	-0.3909684	-0.54303325	-0.36781605	-0.181812747	0.232186897	0.036723849	0.149816459	-0.071212004	0.064020452	0.010857564	-0.11362594	0.103796321	-0.359113725	-0.3979842	0.098852791	-0.46777777	-0.50283137	0.084123192
160	27	SITTING	0.2739413	-0.01552698	-0.10552191	-0.988580108	-0.971579126	-0.96585874	0.8394647	0.212947021	0.276417431	-0.9824457	-0.9825533	-0.9672681	0.0779039	4.67E-03	-6.11E-03	-0.990658098	-0.985097471	-0.988904	-0.037183082	-0.079734565	0.083375281	-0.9884924	-0.982067465	-0.97571331	-0.09516358	-0.03964108	-0.050388356	-0.99364032	-0.99222644	-0.991766788	-0.979481669	-0.96952667	-0.979481669	-0.96952667	-0.98946718	-0.98920054	-0.963565474	-0.97078213	-0.99403471	-0.99211283	-0.98868211	-0.974057856	-0.97466582	-0.988659196	-0.971266063	-0.96322067	-5.85E-02	0.14462579	0.121635059	-0.990839607	-0.985238584	-0.98708772	-0.991292271	-0.986083114	-0.989282517	0.19431882	-1.06E-02	0.034772784	-0.9872079	-0.98414112	-0.97684813	-0.9889846	-0.98103769	-0.97759552	0.028063601	-0.159439067	0.0218169	-0.974766467	-0.970885297	0.207855627	-0.988773269	-0.98853165	0.35792077	-0.979482821	-0.97052827	-0.023077409	-0.99239026	-0.99196778	0.224975048
161	27	STANDING	0.2795669	-0.016593236	-0.10783582	-0.991951584	-0.955171419	-0.96240844	0.9653515	-0.188504847	-0.005574169	-0.9940122	-0.9796411	-0.96817	0.07496998	1.22E-02	-1.38E-03	-0.987628362	-0.975829725	-0.98735479	-0.026731654	-0.06750712	0.071684146	-0.969902	-0.982498991	-0.98128181	-0.09876051	-0.04174718	-0.051403919	-0.98264245	-0.99079801	-0.988970357	-0.972753287	-0.96636011	-0.972753287	-0.96636011	-0.98534762	-0.98415909	-0.968702957	-0.96569333	-0.9895321	-0.98881978	-0.99012181	-0.961356141	-0.97414625	-0.992875825	-0.954381606	-0.95892479	1.38E-01	0.065458312	0.091256398	-0.987771749	-0.97586868	-0.98511138	-0.98860681	-0.977605582	-0.988208262	0.29614373	-3.29E-02	0.055479502	-0.97014963	-0.98373187	-0.98086249	-0.9702218	-0.98185776	-0.98310505	-0.246819626	-0.139056087	0.05763027	-0.973186182	-0.967529105	0.177825303	-0.984151646	-0.98302228	0.32901436	-0.975525566	-0.96540017	-0.165713912	-0.98941848	-0.98857909	0.21289531
162	27	LAYING	0.2741025	-0.017986761	-0.10769973	-0.978455153	-0.983736044	-0.986637	-0.5304346	0.567879494	0.84539238	-0.9711839	-0.9937017	-0.9890563	0.07662686	1.26E-02	-6.86E-04	-0.986471899	-0.985159462	-0.98968515	-0.019542733	-0.095783957	0.118738361	-0.9888372	-0.984287475	-0.978375	-0.1011477	-0.03621862	-0.064279785	-0.99350372	-0.99302588	-0.993296721	-0.982091652	-0.97892018	-0.982091652	-0.97892018	-0.98837277	-0.98858677	-0.966917594	-0.97191573	-0.99435504	-0.99348431	-0.98063185	-0.982915952	-0.98735659	-0.977615703	-0.984269088	-0.98658239	-1.74E-01	0.254636552	0.360078542	-0.986679573	-0.985257277	-0.98803313	-0.987477465	-0.986116009	-0.98990117	0.0961256	6.30E-02	0.148092919	-0.98702854	-0.98679584	-0.97920202	-0.9893823	-0.98305232	-0.98009644	0.09111011	-0.019569048	0.254804847	-0.981389018	-0.980296339	0.368679681	-0.988098903	-0.98817486	0.405104859	-0.979890668	-0.97180624	0.174311654	-0.99356378	-0.9935523	0.348321453
163	28	WALKING	0.2812282	-0.015675972	-0.10371471	-0.293003522	-0.117886186	-0.3009284	0.9429303	-0.229316151	-0.125912861	-0.9766939	-0.9687809	-0.944225	0.09311222	2.26E-02	-7.63E-03	-0.335700184	-0.220123121	-0.53747047	-0.105896208	-0.017282217	0.116065911	-0.5037986	-0.497684007	-0.24260138	-0.09297467	-0.05153944	-0.059355248	-0.39941708	-0.63901855	-0.440927899	-0.18066602	-0.39269402	-0.18066602	-0.39269402	-0.29922336	-0.39044972	-0.310775946	-0.46051166	-0.54624876	-0.57986119	-0.28006218	-0.127912276	-0.35633764	-0.298832423	-0.16878902	-0.3260462	-3.75E-01	-0.05612514	-0.013005881	-0.36260198	-0.294548345	-0.49875449	-0.367116416	-0.191757504	-0.574579749	-0.35321773	-4.92E-01	-0.301043748	-0.37468107	-0.50468174	-0.25502905	-0.5454802	-0.49747074	-0.30824339	-0.062019697	-0.150925257	-0.155076024	-0.352156842	-0.511573671	0.107450069	-0.360811456	-0.43627301	0.12301625	-0.514602425	-0.51681157	-0.001984668	-0.5959651	-0.58907173	-0.076083928
164	28	WALKING_UPSTAIRS	0.2620058	-0.027944394	-0.12151403	-0.24206243	-0.146753877	-0.28598691	0.8545082	-0.333223997	-0.265207858	-0.9446978	-0.9276411	-0.900514	0.07068319	2.23E-02	7.49E-03	-0.312671656	-0.331602407	-0.63748894	-0.129362971	0.021225096	0.103720988	-0.5188182	-0.479319521	-0.18930681	-0.08056806	-0.04925521	-0.075261044	-0.49428291	-0.6905711	-0.603568264	-0.186240504	-0.21192867	-0.186240504	-0.21192867	-0.38808625	-0.32536234	-0.263415283	-0.47692334	-0.6202798	-0.67013212	-0.26610134	-0.190589069	-0.40173294	-0.233726644	-0.178554981	-0.28168516	-3.79E-01	-0.085228226	-0.192657393	-0.31886673	-0.358009373	-0.58781357	-0.37027368	-0.349026568	-0.687907634	-0.23207454	-3.63E-01	-0.307201518	-0.40363628	-0.5220665	-0.318211	-0.5563834	-0.45998932	-0.22624338	-0.115729101	-0.251074231	-0.303254517	-0.213519365	-0.334626169	0.020204764	-0.294433416	-0.37449591	0.172325928	-0.53483541	-0.52818702	-0.052639559	-0.66250582	-0.70485276	0.099131163
